"year","orig_st","dest_st","migrants","orig_lon","orig_lat","dest_lon","dest_lat"
"2014","California","Oregon",9843,-119.610695847661,37.2460727464335,-120.555387550411,43.936647274895
"2014","California","Pennsylvania",1970,-119.610695847661,37.2460727464335,-77.7995857415218,40.8738319136829
"2014","California","Rhode Island",275,-119.610695847661,37.2460727464335,-71.5536113404232,41.6760728636042
"2014","California","South Carolina",842,-119.610695847661,37.2460727464335,-80.8961364975491,33.9079676527948
"2014","California","South Dakota",84,-119.610695847661,37.2460727464335,-100.23050229047,44.4361515092477
"2014","California","Tennessee",1996,-119.610695847661,37.2460727464335,-86.3433754771226,35.8429803035594
"2014","California","Texas",26608,-119.610695847661,37.2460727464335,-99.3506890602611,31.4844589949927
"2014","California","Utah",3789,-119.610695847661,37.2460727464335,-111.678216239653,39.3238169451039
"2014","California","Vermont",26,-119.610695847661,37.2460727464335,-72.6626481297208,44.0751868884938
"2014","California","Virginia",4088,-119.610695847661,37.2460727464335,-78.8122517279173,37.5150164575042
"2014","California","Washington",14337,-119.610695847661,37.2460727464335,-120.446851879112,47.3809630731646
"2014","California","Wisconsin",745,-119.610695847661,37.2460727464335,-90.0117179427073,44.6380457856574
"2014","California","Wyoming",72,-119.610695847661,37.2460727464335,-107.551362248557,42.9995557773468
"2014","Colorado","Alabama",105,-105.547814568319,38.9985455410908,-86.8283670868833,32.7898260528563
"2014","Colorado","Arizona",3357,-105.547814568319,38.9985455410908,-111.664407332717,34.2931046167216
"2014","Colorado","Arkansas",49,-105.547814568319,38.9985455410908,-92.4392611425191,34.8997389966697
"2014","Colorado","California",6207,-105.547814568319,38.9985455410908,-119.610695847661,37.2460727464335
"2014","Colorado","Connecticut",48,-105.547814568319,38.9985455410908,-72.7256393618199,41.62037081521
"2014","Colorado","District of Columbia",177,-105.547814568319,38.9985455410908,-77.0162938383666,38.9047339354987
"2014","Colorado","Florida",2123,-105.547814568319,38.9985455410908,-82.4974657454463,28.6284396330427
"2014","Colorado","Georgia",665,-105.547814568319,38.9985455410908,-83.4463379561302,32.6492228432086
"2014","Colorado","Idaho",146,-105.547814568319,38.9985455410908,-114.659395908676,44.3891097471493
"2014","Colorado","Illinois",825,-105.547814568319,38.9985455410908,-89.1984091644024,40.0650078281546
"2014","Colorado","Indiana",49,-105.547814568319,38.9985455410908,-86.2756558262557,39.9080706873945
"2014","Colorado","Iowa",91,-105.547814568319,38.9985455410908,-93.5000575090239,42.0746193426519
"2014","Colorado","Kansas",422,-105.547814568319,38.9985455410908,-98.380204804846,38.484701493662
"2014","Colorado","Kentucky",80,-105.547814568319,38.9985455410908,-85.2904209349879,37.5266323075816
"2014","Colorado","Louisiana",78,-105.547814568319,38.9985455410908,-91.985655837854,31.0584013742724
"2014","Colorado","Maryland",271,-105.547814568319,38.9985455410908,-76.7724523866689,39.036914473022
"2014","Colorado","Massachusetts",260,-105.547814568319,38.9985455410908,-71.7986385975184,42.2532937700256
"2014","Colorado","Michigan",194,-105.547814568319,38.9985455410908,-85.4372224103963,44.3506926780001
"2014","Colorado","Minnesota",345,-105.547814568319,38.9985455410908,-94.3090306036759,46.3164900273599
"2014","Colorado","Mississippi",103,-105.547814568319,38.9985455410908,-89.6652080477112,32.7508606107848
"2014","Colorado","Missouri",351,-105.547814568319,38.9985455410908,-92.4774033594091,38.3676061825105
"2014","Colorado","Montana",46,-105.547814568319,38.9985455410908,-109.645131233126,47.0334630331999
"2014","Colorado","Nebraska",471,-105.547814568319,38.9985455410908,-99.8108000056133,41.5271419277104
"2014","Colorado","Nevada",1384,-105.547814568319,38.9985455410908,-116.65521221328,39.356237411394
"2014","Colorado","New Hampshire",20,-105.547814568319,38.9985455410908,-71.5775933046157,43.6856228425331
"2014","Colorado","New Mexico",738,-105.547814568319,38.9985455410908,-106.108378766226,34.4213651858589
"2014","Colorado","New York",689,-105.547814568319,38.9985455410908,-75.5031161972462,42.9403814867725
"2014","Colorado","North Carolina",500,-105.547814568319,38.9985455410908,-79.3723769363719,35.5415271209276
"2014","Colorado","Ohio",277,-105.547814568319,38.9985455410908,-82.7900570340388,40.2914443901137
"2014","Colorado","Oklahoma",475,-105.547814568319,38.9985455410908,-97.5082848159072,35.5834794318336
"2014","Colorado","Oregon",613,-105.547814568319,38.9985455410908,-120.555387550411,43.936647274895
"2014","Colorado","Pennsylvania",145,-105.547814568319,38.9985455410908,-77.7995857415218,40.8738319136829
"2014","Colorado","South Carolina",135,-105.547814568319,38.9985455410908,-80.8961364975491,33.9079676527948
"2014","Colorado","South Dakota",128,-105.547814568319,38.9985455410908,-100.23050229047,44.4361515092477
"2014","Colorado","Tennessee",247,-105.547814568319,38.9985455410908,-86.3433754771226,35.8429803035594
